"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
3266,1,0.867867,4467,2063,1801,6600,0.867867,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.578578,0.580809,,,1,3266,863.5209,,863.5209,0.580809,,0.580809,0.130837,,0.130837,749.4213,,749.4213,8.35902,,8.35902,89.6542,,0.580809,,0.580809,863.5209,,863.5209,,863.5209
3267,1,0.116814,4468,1968,2065,1300,0.116814,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.175221,0.1756,,,1,3267,123.3907,,123.3907,0.1756,,0.1756,0.0949159,,0.0949159,14.4138,,14.4138,0.361124,,0.361124,39.9136,,0.1756,,0.1756,123.3907,,123.3907,,123.3907
3268,0,0.0973037,4469,920,2066,1300,0.097304,40,1,5,3269,4470,2066,920,1300,0.097304,40,1,5,0.145956,0.145956,0.145956,0.145956,0,3268,0.0000,0.0000,0.0000,0.145956,0.145956,0.145956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.145956,0.145956,0.145956,0.0000,0.0000,0.0000,0.0000,0.0000
3270,0,0.100453,4477,2066,1234,1300,0.100453,40,1,5,3271,4478,1234,2066,1300,0.100453,40,1,5,0.150679,0.150679,0.150679,0.150679,0,3270,0.0000,0.0000,0.0000,0.150679,0.150679,0.150679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.150679,0.150679,0.150679,0.0000,0.0000,0.0000,0.0000,0.0000
3272,0,0.187258,4485,1643,2053,1300,0.187258,40,1,5,3273,4486,2053,1643,1300,0.187258,40,1,5,0.280887,0.281075,0.280887,0.289239,0,3272,64.2000,529.0318,593.2318,0.281075,0.289239,0.289239,0.0493846,0.406948,0.406948,12.0220,99.0654,111.0874,0.30075,2.55028,2.85103,39.9733,38.8450,0.281075,0.289239,0.289239,64.2000,529.0318,64.2000,529.0318,593.2318
3274,0,0.195705,4495,1558,2067,1300,0.195705,40,1,4,3275,4496,2067,1558,1300,0.195705,40,1,4,0.293557,0.29516,0.293557,0.295515,0,3274,206.2838,230.5825,436.8663,0.29516,0.295515,0.295515,0.15868,0.177371,0.177371,40.3708,45.1261,85.4969,1.01478,1.13568,2.15046,39.7829,39.7350,0.29516,0.295515,0.295515,206.2838,230.5825,206.2838,230.5825,436.8663
3276,0,0.101252,4503,2068,2069,1300,0.101252,40,1,5,3277,4504,2069,2068,1300,0.101252,40,1,5,0.151878,0.152255,0.151878,0.151939,0,3276,133.2000,48.5261,181.7261,0.152255,0.151939,0.152255,0.102462,0.0373278,0.102462,13.4868,4.91336,18.4001,0.338007,0.122884,0.46089,39.9009,39.9839,0.152255,0.151939,0.152255,133.2000,48.5261,133.2000,48.5261,181.7261
3278,0,0.0998278,4505,2068,2070,1300,0.099828,40,1,5,3279,4506,2070,2068,1300,0.099828,40,1,5,0.149742,0.149787,0.149742,0.150081,0,3278,41.1494,126.6000,167.7494,0.149787,0.150081,0.150081,0.0316534,0.0973846,0.0973846,4.10786,12.6382,16.7461,0.102727,0.316672,0.419399,39.9880,39.9095,0.149787,0.150081,0.150081,41.1494,126.6000,41.1494,126.6000,167.7494
3280,0,0.0732208,4507,2071,1104,1300,0.073221,40,1,5,3281,4508,1104,2071,1300,0.073221,40,1,5,0.109831,0.109902,0.109831,0.11082,0,3280,63.0000,272.4000,335.4000,0.109902,0.11082,0.11082,0.0484615,0.209538,0.209538,4.61292,19.9454,24.5583,0.115398,0.503124,0.618521,39.9742,39.6431,0.109902,0.11082,0.11082,63.0000,272.4000,63.0000,272.4000,335.4000
3282,0,0.20216,4509,1138,2072,1300,0.20216,40,1,5,3283,4510,2072,1138,1300,0.20216,40,1,5,0.30324,0.303397,0.30324,0.311084,0,3282,55.8378,489.6404,545.4782,0.303397,0.311084,0.311084,0.0429521,0.376646,0.376646,11.2882,98.9857,110.2739,0.282351,2.53866,2.82101,39.9792,38.9913,0.303397,0.311084,0.311084,55.8378,489.6404,55.8378,489.6404,545.4782
3284,0,0.0995946,4511,1846,2073,1300,0.099595,40,1,4,3285,4512,2073,1846,1300,0.099595,40,1,4,0.149392,0.14965,0.149392,0.149881,0,3284,108.8048,155.1581,263.9629,0.14965,0.149881,0.149881,0.083696,0.119352,0.119352,10.8364,15.4530,26.2894,0.271378,0.387587,0.658965,39.9311,39.8697,0.14965,0.149881,0.149881,108.8048,155.1581,108.8048,155.1581,263.9629
3286,0,0.0685649,4513,2071,949,1300,0.068565,40,1,5,3287,4514,949,2071,1300,0.068565,40,1,5,0.102847,0.103773,0.102847,0.102914,0,3286,272.4000,63.0000,335.4000,0.103773,0.102914,0.103773,0.209538,0.0484615,0.209538,18.6771,4.3196,22.9967,0.471131,0.10806,0.579191,39.6431,39.9742,0.103773,0.102914,0.103773,272.4000,63.0000,272.4000,63.0000,335.4000
3288,0,0.169904,4517,2061,2074,1300,0.169904,40,1,5,3289,4518,2074,2061,1300,0.169904,40,1,5,0.254856,0.254856,0.254856,0.254856,0,3288,0.0000,0.0000,0.0000,0.254856,0.254856,0.254856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.254856,0.254856,0.254856,0.0000,0.0000,0.0000,0.0000,0.0000
3290,0,0.0115013,4519,1265,1592,1300,0.011501,40,1,5,3291,4520,1592,1265,1300,0.011501,40,1,5,0.0172515,0.0172527,0.0172515,0.0172515,0,3290,18.6000,0.0000,18.6000,0.0172527,0.0172515,0.0172527,0.0143077,0.0000,0.0143077,0.213919,0.0000,0.213919,0.00534835,0.0000,0.00534835,39.9971,40.0000,0.0172527,0.0172515,0.0172527,18.6000,0.0000,18.6000,0.0000,18.6000
3292,0,0.201595,4523,2075,2076,1300,0.201595,40,1,5,3293,4524,2076,2075,1300,0.201595,40,1,5,0.302393,0.302455,0.302393,0.30325,0,3292,33.6000,143.4000,177.0000,0.302455,0.30325,0.30325,0.0258462,0.110308,0.110308,6.77359,28.9087,35.6823,0.169375,0.724768,0.894143,39.9917,39.8869,0.302455,0.30325,0.30325,33.6000,143.4000,33.6000,143.4000,177.0000
3294,0,0.100603,4525,2077,2078,1300,0.100603,40,1,5,3295,4526,2078,2077,1300,0.100603,40,1,5,0.150904,0.150917,0.150904,0.150958,0,3294,20.0506,45.0000,65.0506,0.150917,0.150958,0.150958,0.0154235,0.0346154,0.0346154,2.01715,4.52713,6.54429,0.0504329,0.113218,0.163651,39.9967,39.9859,0.150917,0.150958,0.150958,20.0506,45.0000,20.0506,45.0000,65.0506
3296,0,0.100604,4527,2077,865,1300,0.100604,40,1,5,3297,4528,865,2077,1300,0.100604,40,1,5,0.150906,0.150959,0.150906,0.150918,0,3296,45.0000,20.0506,65.0506,0.150959,0.150918,0.150959,0.0346154,0.0154235,0.0346154,4.52718,2.01717,6.54435,0.113219,0.0504334,0.163653,39.9859,39.9967,0.150959,0.150918,0.150959,45.0000,20.0506,45.0000,20.0506,65.0506
3298,0,0.207926,4529,2075,2079,1300,0.207926,40,1,5,3299,4530,2079,2075,1300,0.207926,40,1,5,0.311889,0.312774,0.311889,0.311954,0,3298,143.4000,33.6000,177.0000,0.312774,0.311954,0.312774,0.110308,0.0258462,0.110308,29.8166,6.98631,36.8029,0.747529,0.174694,0.922223,39.8869,39.9917,0.312774,0.311954,0.312774,143.4000,33.6000,143.4000,33.6000,177.0000
3300,0,0.162298,4531,2080,2081,1300,0.162298,40,1,4,3301,4532,2081,2080,1300,0.162298,40,1,4,0.243447,0.249006,0.243447,0.243517,0,3300,456.8390,40.2000,497.0390,0.249006,0.243517,0.249006,0.351415,0.0309231,0.351415,74.1441,6.52438,80.6684,1.89593,0.163156,2.05908,39.1071,39.9885,0.249006,0.243517,0.249006,456.8390,40.2000,456.8390,40.2000,497.0390
3302,0,0.0961135,4533,2080,374,1300,0.096113,40,1,4,3303,4534,374,2080,1300,0.096113,40,1,4,0.14417,0.144211,0.14417,0.147461,0,3302,40.2000,456.8390,497.0390,0.144211,0.147461,0.147461,0.0309231,0.351415,0.351415,3.86374,43.9082,47.7719,0.0966213,1.12277,1.21939,39.9885,39.1071,0.144211,0.147461,0.147461,40.2000,456.8390,40.2000,456.8390,497.0390
3304,1,0.038941,4535,1593,2082,1300,0.038941,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0584115,0.0593552,,,1,3304,376.9633,,376.9633,0.0593552,,0.0593552,0.289972,,0.289972,14.6793,,14.6793,0.372912,,0.372912,39.3640,,0.0593552,,0.0593552,376.9633,,376.9633,,376.9633
3305,0,0.198592,4536,2083,2084,1300,0.198592,40,1,4,3306,4537,2084,2083,1300,0.198592,40,1,4,0.297888,0.297912,0.297888,0.297909,0,3305,19.8000,18.6000,38.4000,0.297912,0.297909,0.297912,0.0152308,0.0143077,0.0152308,3.93212,3.69381,7.62593,0.0983109,0.0923519,0.190663,39.9968,39.9971,0.297912,0.297909,0.297912,19.8000,18.6000,19.8000,18.6000,38.4000
3307,0,0.207273,4538,2083,1701,1300,0.207273,40,1,4,3308,4539,1701,2083,1300,0.207273,40,1,4,0.31091,0.310932,0.31091,0.310934,0,3307,18.6000,19.8000,38.4000,0.310932,0.310934,0.310934,0.0143077,0.0152308,0.0152308,3.85528,4.10401,7.95928,0.0963889,0.102608,0.198997,39.9971,39.9968,0.310932,0.310934,0.310934,18.6000,19.8000,18.6000,19.8000,38.4000
3309,0,0.151874,4540,2024,2085,1300,0.151874,40,1,5,3310,4541,2085,2024,1300,0.151874,40,1,5,0.227811,0.231811,0.227811,0.232971,0,3309,394.8000,454.8000,849.6000,0.231811,0.232971,0.232971,0.303692,0.349846,0.349846,59.9599,69.0723,129.0322,1.52532,1.76592,3.29124,39.3098,39.1141,0.231811,0.232971,0.232971,394.8000,454.8000,394.8000,454.8000,849.6000
3311,0,0.0237823,4546,1811,2086,1300,0.023782,40,1,5,3312,4547,2086,1811,1300,0.023782,40,1,5,0.035673,0.0356792,0.035673,0.0356738,0,3311,30.3628,9.6,39.9628,0.0356792,0.0356738,0.0356792,0.023356,0.00738462,0.023356,0.722089,0.228307,0.950396,0.0180554,0.0057078,0.0237632,39.9931,39.9991,0.0356792,0.0356738,0.0356792,30.3628,9.6,30.3628,9.6,39.9628
3313,0,0.103487,4552,46,2087,1300,0.103487,40,1,5,3314,4553,2087,46,1300,0.103487,40,1,5,0.15523,0.161459,0.15523,0.155331,0,3313,624.8903,63.0000,687.8903,0.161459,0.155331,0.161459,0.480685,0.0484615,0.480685,64.6680,6.51968,71.1877,1.68157,0.163097,1.84467,38.4568,39.9742,0.161459,0.155331,0.161459,624.8903,63.0000,624.8903,63.0000,687.8903
3315,0,0.470448,4556,2088,2089,1300,0.470448,40,1,5,3316,4557,2089,2088,1300,0.470448,40,1,5,0.705672,0.705672,0.705672,0.705672,0,3315,0.0000,0.0000,0.0000,0.705672,0.705672,0.705672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.705672,0.705672,0.705672,0.0000,0.0000,0.0000,0.0000,0.0000
3317,0,0.165219,4558,2088,2090,1300,0.165219,40,1,5,3318,4559,2090,2088,1300,0.165219,40,1,5,0.247828,0.247828,0.247828,0.247828,0,3317,0.0000,0.0000,0.0000,0.247828,0.247828,0.247828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.247828,0.247828,0.247828,0.0000,0.0000,0.0000,0.0000,0.0000
3319,0,0.202813,4560,2091,2092,1300,0.202813,40,1,4,3320,4561,2092,2091,1300,0.202813,40,1,4,0.304219,0.30422,0.304219,0.305204,0,3319,1.8,154.2736,156.0736,0.30422,0.305204,0.305204,0.00138462,0.118672,0.118672,0.365063,31.2887,31.6538,0.0091266,0.784748,0.793875,40.0000,39.8710,0.30422,0.305204,0.305204,1.8,154.2736,1.8,154.2736,156.0736
3321,0,0.201036,4562,2091,47,1300,0.201036,40,1,4,3322,4563,47,2091,1300,0.201036,40,1,4,0.301554,0.302613,0.301554,0.301554,0,3321,161.4736,1.8,163.2736,0.302613,0.301554,0.302613,0.12421,0.00138462,0.12421,32.4620,0.361865,32.8239,0.814401,0.00904663,0.823447,39.8600,40.0000,0.302613,0.301554,0.302613,161.4736,1.8,161.4736,1.8,163.2736
3323,0,0.201145,4566,1529,2057,1300,0.201145,40,1,4,3324,4567,2057,1529,1300,0.201145,40,1,4,0.301718,0.301992,0.301718,0.313574,0,3323,76.2000,617.6647,693.8647,0.301992,0.313574,0.313574,0.0586154,0.475127,0.475127,15.3272,124.2402,139.5674,0.383529,3.22806,3.61159,39.9637,38.4876,0.301992,0.313574,0.313574,76.2000,617.6647,76.2000,617.6647,693.8647
3325,0,0.0993444,4568,1529,1060,1300,0.099344,40,1,4,3326,4569,1060,1529,1300,0.099344,40,1,4,0.149016,0.149323,0.149016,0.150374,0,3325,120.0000,274.2515,394.2515,0.149323,0.150374,0.150374,0.0923077,0.210963,0.210963,11.9213,27.2452,39.1665,0.298645,0.687338,0.985984,39.9178,39.6388,0.149323,0.150374,0.150374,120.0000,274.2515,120.0000,274.2515,394.2515
3327,0,0.100684,4570,1529,2093,1300,0.100684,40,1,4,3328,4571,2093,1529,1300,0.100684,40,1,4,0.151026,0.158944,0.151026,0.151445,0,3327,724.9529,141.6000,866.5529,0.158944,0.151445,0.158944,0.557656,0.108923,0.557656,72.9912,14.2569,87.2480,1.92045,0.35741,2.27786,38.0074,39.8894,0.158944,0.151445,0.158944,724.9529,141.6000,724.9529,141.6000,866.5529
3329,1,0.151588,4572,2082,854,1300,0.151588,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.227382,0.227654,,,1,3329,88.8000,,88.8000,0.227654,,0.227654,0.0683077,,0.0683077,13.4610,,13.4610,0.336928,,0.336928,39.9522,,0.227654,,0.227654,88.8000,,88.8000,,88.8000
3330,0,0.221996,4573,2082,2094,1300,0.221996,40,1,5,3331,4574,2094,2082,1300,0.221996,40,1,5,0.332994,0.337905,0.332994,0.333255,0,3330,358.3633,70.2000,428.5633,0.337905,0.333255,0.337905,0.275664,0.054,0.275664,79.5552,15.5841,95.1393,2.01822,0.389909,2.40812,39.4186,39.9687,0.337905,0.333255,0.337905,358.3633,70.2000,358.3633,70.2000,428.5633
3332,0,0.101236,4577,2078,1422,1300,0.101236,40,1,5,3333,4578,1422,2078,1300,0.101236,40,1,5,0.151854,0.151866,0.151854,0.151907,0,3332,20.0506,45.0000,65.0506,0.151866,0.151907,0.151907,0.0154235,0.0346154,0.0346154,2.02984,4.55562,6.58546,0.0507502,0.113931,0.164681,39.9967,39.9859,0.151866,0.151907,0.151907,20.0506,45.0000,20.0506,45.0000,65.0506
3334,0,0.294059,4581,876,2095,1300,0.294059,40,1,5,3335,4582,2095,876,1300,0.294059,40,1,5,0.441089,0.441088,0.441089,0.441088,0,3334,0.0000,0.0000,0.0000,0.441088,0.441088,0.441088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.441088,0.441088,0.441088,0.0000,0.0000,0.0000,0.0000,0.0000
3336,0,0.158365,4583,12,2096,4000,0.158365,65,2,3,3337,4584,2096,12,4000,0.158365,65,2,3,0.146183,0.146678,0.146183,0.150101,0,3336,486.8934,1536.5312,2023.4245,0.146678,0.150101,0.150101,0.121723,0.384133,0.384133,77.1069,243.3328,320.4396,1.19028,3.84391,5.03419,64.7806,63.3034,0.146678,0.150101,0.150101,486.8934,1536.5312,486.8934,1536.5312,2023.4245
3338,0,0.134803,4585,12,2097,4000,0.134803,65,2,3,3339,4586,2097,12,4000,0.134803,65,2,3,0.124434,0.129349,0.124434,0.124765,0,3338,1906.1312,426.2934,2332.4245,0.129349,0.124765,0.129349,0.476533,0.106573,0.476533,256.9522,57.4656,314.4178,4.10928,0.886444,4.99572,62.5297,64.8272,0.129349,0.124765,0.129349,1906.1312,426.2934,1906.1312,426.2934,2332.4245
3340,1,0.0998184,4587,12,2030,1300,0.099818,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.149727,0.150178,,,1,3340,148.2000,,148.2000,0.150178,,0.150178,0.114,,0.114,14.7930,,14.7930,0.370939,,0.370939,39.8800,,0.150178,,0.150178,148.2000,,148.2000,,148.2000
3341,0,0.511998,4588,1817,1611,1300,0.511998,40,1,4,3342,4589,1611,1817,1300,0.511998,40,1,4,0.767997,0.767997,0.767997,0.767997,0,3341,0.0000,0.0000,0.0000,0.767997,0.767997,0.767997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.767997,0.767997,0.767997,0.0000,0.0000,0.0000,0.0000,0.0000
3343,0,0.132644,4590,1817,2098,1300,0.132644,40,1,5,3344,4591,2098,1817,1300,0.132644,40,1,5,0.198966,0.199655,0.198966,0.199852,0,3343,160.2000,184.2000,344.4000,0.199655,0.199852,0.199852,0.123231,0.141692,0.141692,21.2496,24.4330,45.6826,0.533079,0.613545,1.14662,39.8620,39.8227,0.199655,0.199852,0.199852,160.2000,184.2000,160.2000,184.2000,344.4000
3345,0,0.0779987,4594,1817,928,1300,0.077999,40,1,4,3346,4595,928,1817,1300,0.077999,40,1,4,0.116999,0.116999,0.116999,0.116999,0,3345,0.0000,0.0000,0.0000,0.116999,0.116999,0.116999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.116999,0.116999,0.116999,0.0000,0.0000,0.0000,0.0000,0.0000
3347,0,0.0986603,4596,2099,1962,1300,0.09866,40,1,5,3348,4597,1962,2099,1300,0.09866,40,1,5,0.14799,0.148154,0.14799,0.15925,0,3347,85.2000,891.6000,976.8000,0.148154,0.15925,0.15925,0.0655385,0.685846,0.685846,8.40583,87.9653,96.3711,0.210379,2.36645,2.57683,39.9556,37.1718,0.148154,0.15925,0.15925,85.2000,891.6000,85.2000,891.6000,976.8000
3349,0,0.0988907,4598,2099,2100,1300,0.098891,40,1,5,3350,4599,2100,2099,1300,0.098891,40,1,5,0.148337,0.159623,0.148337,0.148501,0,3349,891.6000,85.2000,976.8000,0.159623,0.148501,0.159623,0.685846,0.0655385,0.685846,88.1712,8.42551,96.5967,2.37199,0.210872,2.58286,37.1718,39.9556,0.159623,0.148501,0.159623,891.6000,85.2000,891.6000,85.2000,976.8000
3351,0,0.0258952,4600,2101,2102,1300,0.025895,40,1,4,3352,4601,2102,2101,1300,0.025895,40,1,4,0.0388425,0.0389095,0.0388425,0.0388787,0,3351,108.7825,77.2838,186.0663,0.0389095,0.0388787,0.0389095,0.0836788,0.0594491,0.0836788,2.81692,2.00126,4.81819,0.0705445,0.0500782,0.120623,39.9311,39.9627,0.0389095,0.0388787,0.0389095,108.7825,77.2838,108.7825,77.2838,186.0663
3353,0,0.0284499,4602,2101,2103,1300,0.02845,40,1,4,3354,4603,2103,2101,1300,0.02845,40,1,4,0.042675,0.0427148,0.042675,0.0427486,0,3353,77.2838,108.7825,186.0663,0.0427148,0.0427486,0.0427486,0.0594491,0.0836788,0.0836788,2.19872,3.09486,5.29359,0.0550193,0.077505,0.132524,39.9627,39.9311,0.0427148,0.0427486,0.0427486,77.2838,108.7825,77.2838,108.7825,186.0663
3355,0,0.0356957,4604,566,2104,1300,0.035696,40,1,5,3356,4605,2104,566,1300,0.035696,40,1,5,0.053544,0.053545,0.053544,0.0535716,0,3355,9,55.5581,64.5581,0.053545,0.0535716,0.0535716,0.00692308,0.042737,0.042737,0.321264,1.9832,2.30447,0.00803176,0.0496056,0.0576373,39.9992,39.9794,0.053545,0.0535716,0.0535716,9,55.5581,9,55.5581,64.5581
3357,0,0.108057,4612,2105,2106,1300,0.108057,40,1,5,3358,4613,2106,2105,1300,0.108057,40,1,5,0.162085,0.162087,0.162085,0.162088,0,3357,6,8.4,14.4000,0.162087,0.162088,0.162088,0.00461538,0.00646154,0.00646154,0.648342,0.907679,1.55602,0.0162087,0.0226924,0.0389011,39.9996,39.9993,0.162087,0.162088,0.162088,6,8.4,6,8.4,14.4000
3359,0,0.11161,4618,2105,1454,1300,0.11161,40,1,5,3360,4619,1454,2105,1300,0.11161,40,1,5,0.167415,0.167418,0.167415,0.167417,0,3359,8.4,6,14.4000,0.167418,0.167417,0.167418,0.00646154,0.00461538,0.00646154,0.937524,0.66966,1.60718,0.0234385,0.0167417,0.0401802,39.9993,39.9996,0.167418,0.167417,0.167418,8.4,6,8.4,6,14.4000
3361,0,0.140652,4620,2002,2107,1300,0.140652,40,1,5,3362,4621,2107,2002,1300,0.140652,40,1,5,0.210978,0.215757,0.210978,0.214682,0,3361,454.8000,394.8000,849.6000,0.215757,0.214682,0.215757,0.349846,0.303692,0.349846,63.9685,55.5294,119.4979,1.63544,1.41261,3.04805,39.1141,39.3098,0.215757,0.214682,0.215757,454.8000,394.8000,454.8000,394.8000,849.6000
3363,0,0.102422,4624,2108,2093,1300,0.102422,40,1,4,3364,4625,2093,2108,1300,0.102422,40,1,4,0.153633,0.154059,0.153633,0.161687,0,3363,141.6000,724.9529,866.5529,0.154059,0.161687,0.161687,0.108923,0.557656,0.557656,14.5030,74.2511,88.7541,0.363579,1.9536,2.31718,39.8894,38.0074,0.154059,0.161687,0.161687,141.6000,724.9529,141.6000,724.9529,866.5529
3365,0,0.0989466,4626,2108,2109,1300,0.098947,40,1,4,3366,4627,2109,2108,1300,0.098947,40,1,4,0.14842,0.156202,0.14842,0.148832,0,3365,724.9529,141.6000,866.5529,0.156202,0.148832,0.156202,0.557656,0.108923,0.557656,71.7319,14.0109,85.7428,1.88731,0.351244,2.23856,38.0074,39.8894,0.156202,0.148832,0.156202,724.9529,141.6000,724.9529,141.6000,866.5529
3367,0,0.200501,4628,2110,669,1300,0.200501,40,1,5,3368,4629,669,2110,1300,0.200501,40,1,5,0.300752,0.300752,0.300752,0.300752,0,3367,0.0000,0.0000,0.0000,0.300752,0.300752,0.300752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.300752,0.300752,0.300752,0.0000,0.0000,0.0000,0.0000,0.0000
3369,0,0.202613,4630,2110,209,1300,0.202613,40,1,5,3370,4631,209,2110,1300,0.202613,40,1,5,0.30392,0.303919,0.30392,0.303919,0,3369,0.0000,0.0000,0.0000,0.303919,0.303919,0.303919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.303919,0.303919,0.303919,0.0000,0.0000,0.0000,0.0000,0.0000
3371,0,0.20048,4632,2111,2112,1300,0.20048,40,1,5,3372,4633,2112,2111,1300,0.20048,40,1,5,0.30072,0.300932,0.30072,0.308066,0,3371,66.2372,474.2860,540.5232,0.300932,0.308066,0.308066,0.0509517,0.364835,0.364835,13.2792,95.0849,108.3641,0.332215,2.43519,2.7674,39.9718,39.0462,0.300932,0.308066,0.308066,66.2372,474.2860,66.2372,474.2860,540.5232
3373,0,0.200813,4634,447,2113,1300,0.200813,40,1,5,3374,4635,2113,447,1300,0.200813,40,1,5,0.301219,0.302648,0.301219,0.344482,0,3373,190.8000,1269.0000,1459.8000,0.302648,0.344482,0.344482,0.146769,0.976154,0.976154,38.3151,254.8317,293.1468,0.962421,7.28578,8.24821,39.8112,34.9766,0.302648,0.344482,0.344482,190.8000,1269.0000,190.8000,1269.0000,1459.8000
3375,0,0.10157,4638,2111,2114,1300,0.10157,40,1,5,3376,4639,2114,2111,1300,0.10157,40,1,5,0.152355,0.152486,0.152355,0.152621,0,3375,73.9580,109.4466,183.4047,0.152486,0.152621,0.152621,0.0568908,0.0841897,0.0841897,7.51192,11.1165,18.6284,0.18796,0.278397,0.466357,39.9656,39.9304,0.152486,0.152621,0.152621,73.9580,109.4466,73.9580,109.4466,183.4047
3377,0,0.765478,4642,586,2115,1300,0.765478,40,1,4,3378,4643,2115,586,1300,0.765478,40,1,4,1.14822,1.14926,1.14822,1.19716,0,3377,76.2000,646.2000,722.4000,1.14926,1.19716,1.19716,0.0586154,0.497077,0.497077,58.3294,494.6519,552.9813,1.45956,12.8934,14.3530,39.9637,38.3647,1.14926,1.19716,1.19716,76.2000,646.2000,76.2000,646.2000,722.4000
3379,0,0.201591,4648,2111,2073,1300,0.201591,40,1,5,3380,4649,2073,2111,1300,0.201591,40,1,5,0.302387,0.310173,0.302387,0.302581,0,3379,488.3789,62.8791,551.2580,0.310173,0.302581,0.310173,0.375676,0.0483685,0.375676,98.4528,12.6759,111.1286,2.5247,0.3171,2.8418,38.9959,39.9743,0.310173,0.302581,0.310173,488.3789,62.8791,488.3789,62.8791,551.2580
3381,0,0.101394,4650,2116,2117,1300,0.101394,40,1,5,3382,4651,2117,2116,1300,0.101394,40,1,5,0.152091,0.1521,0.152091,0.152178,0,3381,16.8000,58.8000,75.6000,0.1521,0.152178,0.152178,0.0129231,0.0452308,0.0452308,1.70342,5.96197,7.66539,0.042588,0.149134,0.191722,39.9976,39.9772,0.1521,0.152178,0.152178,16.8000,58.8000,16.8000,58.8000,75.6000
3383,0,0.100526,4652,2116,2118,1300,0.100526,40,1,5,3384,4653,2118,2116,1300,0.100526,40,1,5,0.150789,0.150875,0.150789,0.150798,0,3383,58.8000,16.8000,75.6000,0.150875,0.150798,0.150875,0.0452308,0.0129231,0.0452308,5.91093,1.68884,7.59977,0.147857,0.0422234,0.190081,39.9772,39.9976,0.150875,0.150798,0.150875,58.8000,16.8000,58.8000,16.8000,75.6000
3385,0,0.100229,4656,2111,1800,1300,0.100229,40,1,5,3386,4657,1800,2111,1300,0.100229,40,1,5,0.150343,0.150591,0.150343,0.150521,0,3385,106.0885,88.0510,194.1395,0.150591,0.150521,0.150591,0.0816065,0.0677315,0.0816065,10.6331,8.82526,19.4584,0.266267,0.220892,0.487158,39.9342,39.9529,0.150591,0.150521,0.150591,106.0885,88.0510,106.0885,88.0510,194.1395
3387,0,0.102029,4658,1953,2119,1300,0.102029,40,1,5,3388,4659,2119,1953,1300,0.102029,40,1,5,0.153043,0.153043,0.153043,0.153043,0,3387,0.0000,0.0000,0.0000,0.153043,0.153043,0.153043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.153043,0.153043,0.153043,0.0000,0.0000,0.0000,0.0000,0.0000
3389,0,0.209815,4664,2053,2120,1300,0.209815,40,1,5,3390,4665,2120,2053,1300,0.209815,40,1,5,0.314723,0.314754,0.314723,0.316673,0,3389,22.2000,221.3725,243.5725,0.314754,0.316673,0.316673,0.0170769,0.170287,0.170287,4.65789,46.4473,51.1052,0.116459,1.16838,1.28484,39.9960,39.7536,0.314754,0.316673,0.316673,22.2000,221.3725,22.2000,221.3725,243.5725
