"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
1955,0,0.0377022,2270,1424,1021,1400,0.037702,40,1,5,1956,2271,1021,1424,1400,0.037702,40,1,5,0.056553,0.056553,0.056553,0.056553,0,1955,0.0000,0.0000,0.0000,0.056553,0.056553,0.056553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.056553,0.056553,0.056553,0.0000,0.0000,0.0000,0.0000,0.0000
1957,0,0.168244,2272,1424,1425,1400,0.168244,40,1,5,1958,2273,1425,1424,1400,0.168244,40,1,5,0.252366,0.252366,0.252366,0.252366,0,1957,0.0000,0.0000,0.0000,0.252366,0.252366,0.252366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.252366,0.252366,0.252366,0.0000,0.0000,0.0000,0.0000,0.0000
1959,1,0.0444905,2274,1426,1424,1400,0.04449,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.066735,0.066735,,,1,1959,0.0000,,0.0000,0.066735,,0.066735,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.066735,,0.066735,0.0000,,0.0000,,0.0000
1960,0,0.0527744,2275,1426,1427,1400,0.052774,40,1,5,1961,2276,1427,1426,1400,0.052774,40,1,5,0.079161,0.0797603,0.079161,0.0812375,0,1960,85.6819,196.2000,281.8819,0.0797603,0.0812375,0.0812375,0.0612014,0.140143,0.140143,4.52178,10.3543,14.8760,0.1139,0.265647,0.379547,39.6995,38.9776,0.0797603,0.0812375,0.0812375,85.6819,196.2000,85.6819,196.2000,281.8819
1962,0,0.0741496,2277,1416,1428,1400,0.07415,40,1,5,1963,2278,1428,1416,1400,0.07415,40,1,5,0.111225,0.111302,0.111225,0.137265,0,1962,17.4000,844.2000,861.6000,0.111302,0.137265,0.137265,0.0124286,0.603,0.603,1.29021,62.5974,63.8876,0.0322776,1.93132,1.9636,39.9723,32.4117,0.111302,0.137265,0.137265,17.4000,844.2000,17.4000,844.2000,861.6000
1964,0,0.0442037,2279,1426,1021,1400,0.044204,40,1,5,1965,2280,1021,1426,1400,0.044204,40,1,5,0.066306,0.0680453,0.066306,0.066808,0,1964,196.2000,85.6819,281.8819,0.0680453,0.066808,0.0680453,0.140143,0.0612014,0.140143,8.67282,3.78748,12.4603,0.222508,0.0954039,0.317912,38.9776,39.6995,0.0680453,0.066808,0.0680453,196.2000,85.6819,196.2000,85.6819,281.8819
1966,0,0.0232842,2281,202,1020,1400,0.023284,40,1,5,1967,2282,1020,202,1400,0.023284,40,1,5,0.034926,0.034926,0.034926,0.034926,0,1966,0.0000,0.0000,0.0000,0.034926,0.034926,0.034926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.034926,0.034926,0.034926,0.0000,0.0000,0.0000,0.0000,0.0000
1968,1,0.0349496,2285,1017,1018,1400,0.03495,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.052425,0.0528219,,,1,1968,85.6819,,85.6819,0.0528219,,0.0528219,0.0612014,,0.0612014,2.99458,,2.99458,0.0754313,,0.0754313,39.6995,,0.0528219,,0.0528219,85.6819,,85.6819,,85.6819
1969,1,0.035308,2286,1017,1019,1400,0.035308,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.052962,0.052962,,,1,1969,0.0000,,0.0000,0.052962,,0.052962,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.052962,,0.052962,0.0000,,0.0000,,0.0000
1970,0,0.150385,2289,1019,205,1400,0.150385,40,1,5,1971,2290,205,1019,1400,0.150385,40,1,5,0.225577,0.225579,0.225577,0.230877,0,1970,0.6,182.2918,182.8918,0.225579,0.230877,0.230877,0.000428571,0.130208,0.130208,0.090231,27.4139,27.5042,0.00225579,0.701449,0.703705,39.9998,39.0819,0.225579,0.230877,0.230877,0.6,182.2918,0.6,182.2918,182.8918
1972,1,0.0294608,2291,1429,1020,1400,0.029461,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0441915,0.0453507,,,1,1972,196.2000,,196.2000,0.0453507,,0.0453507,0.140143,,0.140143,5.78025,,5.78025,0.148297,,0.148297,38.9776,,0.0453507,,0.0453507,196.2000,,196.2000,,196.2000
1973,1,0.0306738,2292,1429,202,1400,0.030674,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.046011,0.046011,,,1,1973,0.0000,,0.0000,0.046011,,0.046011,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.046011,,0.046011,0.0000,,0.0000,,0.0000
1974,1,0.178271,2293,1079,1430,1400,0.178271,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.267407,0.267428,,,1,1974,4.2,,4.2,0.267428,,0.267428,0.003,,0.003,0.748738,,0.748738,0.01872,,0.01872,39.9967,,0.267428,,0.267428,4.2,,4.2,,4.2
1975,1,0.0289724,2294,1431,1077,1400,0.028972,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.043458,0.0501489,,,1,1975,638.4000,,638.4000,0.0501489,,0.0501489,0.456,,0.456,18.4957,,18.4957,0.533585,,0.533585,34.6631,,0.0501489,,0.0501489,638.4000,,638.4000,,638.4000
1976,1,0.0325415,2295,1431,1277,1400,0.032542,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.048813,0.0490135,,,1,1976,57.0000,,57.0000,0.0490135,,0.0490135,0.0407143,,0.0407143,1.85489,,1.85489,0.0465628,,0.0465628,39.8364,,0.0490135,,0.0490135,57.0000,,57.0000,,57.0000
1977,1,0.0236611,2296,1432,1075,1400,0.023661,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.0354915,0.0437013,,,1,1977,837.4383,,837.4383,0.0437013,,0.0437013,0.59817,,0.59817,19.8146,,19.8146,0.609952,,0.609952,32.4855,,0.0437013,,0.0437013,837.4383,,837.4383,,837.4383
1978,1,0.033554,2297,1432,1076,1400,0.033554,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.050331,0.050331,,,1,1978,0.0000,,0.0000,0.050331,,0.050331,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.050331,,0.050331,0.0000,,0.0000,,0.0000
1979,1,0.373819,2298,1076,1022,1400,0.373819,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.560729,0.773727,,,1,1979,1165.6383,,1165.6383,0.773727,,0.773727,0.832599,,0.832599,435.7378,,435.7378,15.0314,,15.0314,28.9884,,0.773727,,0.773727,1165.6383,,1165.6383,,1165.6383
1980,1,0.0774722,2299,1277,1433,1400,0.077472,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.116208,0.116955,,,1,1980,76.8000,,76.8000,0.116955,,0.116955,0.0548571,,0.0548571,5.94985,,5.94985,0.149702,,0.149702,39.7447,,0.116955,,0.116955,76.8000,,76.8000,,76.8000
1981,1,0.0538102,2300,1434,432,1400,0.05381,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.080715,0.0808941,,,1,1981,37.8073,,37.8073,0.0808941,,0.0808941,0.0270052,,0.0270052,2.03441,,2.03441,0.0509731,,0.0509731,39.9114,,0.0808941,,0.0808941,37.8073,,37.8073,,37.8073
1982,1,0.0195565,2301,1430,1435,1400,0.019556,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.029334,0.0293364,,,1,1982,4.2,,4.2,0.0293364,,0.0293364,0.003,,0.003,0.0821352,,0.0821352,0.00205355,,0.00205355,39.9967,,0.0293364,,0.0293364,4.2,,4.2,,4.2
1983,1,0.0372461,2302,1430,1436,1400,0.037246,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.055869,0.055869,,,1,1983,0.0000,,0.0000,0.055869,,0.055869,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.055869,,0.055869,0.0000,,0.0000,,0.0000
1984,1,0.023665,2303,1437,1080,1400,0.023665,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0354975,0.0376971,,,1,1984,348.0000,,348.0000,0.0376971,,0.0376971,0.248571,,0.248571,8.23542,,8.23542,0.218643,,0.218643,37.6660,,0.0376971,,0.0376971,348.0000,,348.0000,,348.0000
1985,1,0.027219,2304,1437,1086,1400,0.027219,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0408285,0.0408285,,,1,1985,0.0000,,0.0000,0.0408285,,0.0408285,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0408285,,0.0408285,0.0000,,0.0000,,0.0000
1986,0,0.017331,2305,1438,1436,1400,0.017331,40,1,5,1987,2306,1436,1438,1400,0.017331,40,1,5,0.0259965,0.0259986,0.0259965,0.0274963,0,1986,4.2,331.8073,336.0073,0.0259986,0.0274963,0.0274963,0.003,0.237005,0.237005,0.0727902,5.75055,5.82334,0.0018199,0.152058,0.153878,39.9967,37.8182,0.0259986,0.0274963,0.0274963,4.2,331.8073,4.2,331.8073,336.0073
1988,1,0.0250009,2307,1438,1434,1400,0.025001,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0375015,0.0375712,,,1,1988,33.6073,,33.6073,0.0375712,,0.0375712,0.0240052,,0.0240052,0.840215,,0.840215,0.0210444,,0.0210444,39.9258,,0.0375712,,0.0375712,33.6073,,33.6073,,33.6073
1989,0,0.0167297,2308,1438,1435,1400,0.01673,40,1,5,1990,2309,1435,1438,1400,0.01673,40,1,5,0.025095,0.0263285,0.025095,0.0250971,0,1989,298.2000,4.2,302.4000,0.0263285,0.0250971,0.0263285,0.213,0.003,0.213,4.98889,0.070266,5.05915,0.130852,0.00175679,0.132609,38.1260,39.9967,0.0263285,0.0250971,0.0263285,298.2000,4.2,298.2000,4.2,302.4000
1991,0,0.0117893,2310,433,1435,1400,0.011789,40,1,5,1992,2311,1435,433,1400,0.011789,40,1,5,0.0176835,0.017685,0.0176835,0.0185527,0,1991,4.2,298.2000,302.4000,0.017685,0.0185527,0.0185527,0.003,0.213,0.213,0.0495138,3.51548,3.56499,0.00123795,0.0922068,0.0934447,39.9967,38.1260,0.017685,0.0185527,0.0185527,4.2,298.2000,4.2,298.2000,302.4000
1993,1,0.197678,2312,433,1437,1400,0.197678,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.296517,0.314891,,,1,1993,348.0000,,348.0000,0.314891,,0.314891,0.248571,,0.248571,68.7919,,68.7919,1.82637,,1.82637,37.6660,,0.314891,,0.314891,348.0000,,348.0000,,348.0000
1994,1,0.0169863,2313,1439,1078,1400,0.016986,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.025479,0.025479,,,1,1994,0.0000,,0.0000,0.025479,,0.025479,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.025479,,0.025479,0.0000,,0.0000,,0.0000
1995,1,0.0338063,2314,1439,1079,1400,0.033806,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.050709,0.050709,,,1,1995,0.0000,,0.0000,0.050709,,0.050709,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.050709,,0.050709,0.0000,,0.0000,,0.0000
1996,1,0.323143,2315,1086,1082,1400,0.323143,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.484715,0.558608,,,1,1996,634.2000,,634.2000,0.558608,,0.558608,0.453,,0.453,204.9373,,204.9373,5.90448,,5.90448,34.7088,,0.558608,,0.558608,634.2000,,634.2000,,634.2000
1997,1,0.0231465,2316,1440,1433,1400,0.023146,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.034719,0.034719,,,1,1997,0.0000,,0.0000,0.034719,,0.034719,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.034719,,0.034719,0.0000,,0.0000,,0.0000
1998,0,0.32691,2317,1440,1441,1400,0.32691,40,1,5,1999,2318,1441,1440,1400,0.32691,40,1,5,0.490365,0.490365,0.490365,0.490365,0,1998,0.0000,0.0000,0.0000,0.490365,0.490365,0.490365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.490365,0.490365,0.490365,0.0000,0.0000,0.0000,0.0000,0.0000
2000,0,0.0875756,2321,207,1442,1400,0.087576,40,1,5,2001,2322,1442,207,1400,0.087576,40,1,5,0.131364,0.134723,0.131364,0.131518,0,2000,192.8699,24.7181,217.5880,0.134723,0.131518,0.134723,0.137764,0.0176558,0.137764,16.8908,2.16471,19.0555,0.433065,0.0541812,0.487247,39.0028,39.9531,0.134723,0.131518,0.134723,192.8699,24.7181,192.8699,24.7181,217.5880
2002,1,0.0371024,2323,207,209,1400,0.037102,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.055653,0.055653,,,1,2002,0.0000,,0.0000,0.055653,,0.055653,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.055653,,0.055653,0.0000,,0.0000,,0.0000
2003,1,0.0616848,2324,1443,1336,1400,0.061685,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0925275,0.0958012,,,1,2003,239.5097,,239.5097,0.0958012,,0.0958012,0.171078,,0.171078,14.7742,,14.7742,0.382422,,0.382422,38.6331,,0.0958012,,0.0958012,239.5097,,239.5097,,239.5097
2004,1,0.0764791,2325,1444,61,4000,0.076479,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.076479,0.140746,,,1,2004,5654.2749,,5654.2749,0.140746,,0.140746,1.41357,,1.41357,432.4333,,432.4333,13.2636,,13.2636,32.6030,,0.140746,,0.140746,5654.2749,,5654.2749,,5654.2749
2005,0,0.0581052,2328,277,1337,1400,0.058105,40,1,5,2006,2329,1337,277,1400,0.058105,40,1,5,0.0871575,0.0890517,0.0871575,0.0872769,0,2005,173.0699,27.4131,200.4830,0.0890517,0.0872769,0.0890517,0.123621,0.0195808,0.123621,10.0562,1.59284,11.6491,0.256869,0.0398755,0.296745,39.1492,39.9453,0.0890517,0.0872769,0.0890517,173.0699,27.4131,173.0699,27.4131,200.4830
2007,1,0.0546373,2330,277,1445,1400,0.054637,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0819555,0.0819555,,,1,2007,0.0000,,0.0000,0.0819555,,0.0819555,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0819555,,0.0819555,0.0000,,0.0000,,0.0000
2008,1,0.23601,2331,209,1446,1400,0.23601,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.354015,0.354051,,,1,2008,4.8,,4.8,0.354051,,0.354051,0.00342857,,0.00342857,1.13285,,1.13285,0.028324,,0.028324,39.9960,,0.354051,,0.354051,4.8,,4.8,,4.8
2009,1,0.116351,2332,1447,1448,4000,0.116351,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.116351,0.140091,,,1,2009,2200.6381,,2200.6381,0.140091,,0.140091,0.55016,,0.55016,256.0464,,256.0464,5.13814,,5.13814,49.8325,,0.140091,,0.140091,2200.6381,,2200.6381,,2200.6381
2010,1,0.0733849,2333,1444,1449,1400,0.073385,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.110078,0.155932,,,1,2010,1239.5706,,1239.5706,0.155932,,0.155932,0.885408,,0.885408,90.9659,,90.9659,3.22148,,3.22148,28.2373,,0.155932,,0.155932,1239.5706,,1239.5706,,1239.5706
2011,1,0.300063,2334,1450,1451,6600,0.300063,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.200042,0.200042,,,1,2011,0.0000,,0.0000,0.200042,,0.200042,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.200042,,0.200042,0.0000,,0.0000,,0.0000
2012,1,0.176575,2335,1452,814,1400,0.176575,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.264863,0.638448,,,1,2012,2795.0793,,2795.0793,0.638448,,0.638448,1.99649,,1.99649,493.5411,,493.5411,29.7419,,29.7419,16.5942,,0.638448,,0.638448,2795.0793,,2795.0793,,2795.0793
2013,1,0.068934,2336,1451,415,6600,0.068934,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.045956,0.045956,,,1,2013,0.0000,,0.0000,0.045956,,0.045956,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.045956,,0.045956,0.0000,,0.0000,,0.0000
2014,0,0.0813462,2337,1453,1454,1400,0.081346,40,1,4,2015,2338,1454,1453,1400,0.081346,40,1,4,0.122019,0.122019,0.122019,0.122019,0,2014,0.0000,0.0000,0.0000,0.122019,0.122019,0.122019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.122019,0.122019,0.122019,0.0000,0.0000,0.0000,0.0000,0.0000
2016,1,0.0416123,2339,1455,1456,4000,0.041612,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.041612,0.041612,,,1,2016,0.6,,0.6,0.041612,,0.041612,0.00015,,0.00015,0.0249672,,0.0249672,0.00041612,,0.00041612,59.9999,,0.041612,,0.041612,0.6,,0.6,,0.6
2017,1,0.100812,2340,1457,1458,1400,0.100812,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.151218,0.151242,,,1,2017,6.6,,6.6,0.151242,,0.151242,0.00471429,,0.00471429,0.665359,,0.665359,0.0166367,,0.0166367,39.9935,,0.151242,,0.151242,6.6,,6.6,,6.6
2018,0,0.131089,2343,1152,1459,4000,0.131089,60,2,3,2019,2344,1459,1152,4000,0.131089,60,2,3,0.131089,0.134383,0.131089,0.326278,0,2018,544.7344,8279.5488,8824.2833,0.134383,0.326278,0.326278,0.136184,2.06989,2.06989,71.4087,1085.3578,1156.7665,1.22005,45.0240,46.2440,58.5293,24.1062,0.134383,0.326278,0.326278,544.7344,8279.5488,544.7344,8279.5488,8824.2833
2020,0,0.127326,2345,1152,1460,4000,0.127326,60,2,3,2021,2346,1460,1152,4000,0.127326,60,2,3,0.127326,0.356593,0.127326,0.254056,0,2020,9397.8645,6329.7745,15727.6390,0.356593,0.254056,0.356593,2.34947,1.58244,2.34947,1196.5925,805.9448,2002.5373,55.8535,26.8020,82.6554,21.4238,30.0704,0.356593,0.254056,0.356593,9397.8645,6329.7745,9397.8645,6329.7745,15727.6390
2022,0,0.0445767,2349,1461,1462,1400,0.044577,40,1,5,2023,2350,1462,1461,1400,0.044577,40,1,5,0.0668655,0.074088,0.0668655,0.125957,0,2022,504.0480,2046.5939,2550.6419,0.074088,0.125957,0.125957,0.360034,1.46185,1.46185,22.4689,91.2310,113.7000,0.622398,4.29639,4.91879,36.1006,21.2343,0.074088,0.125957,0.125957,504.0480,2046.5939,504.0480,2046.5939,2550.6419
2024,0,0.144262,2351,1461,1246,1400,0.144262,40,1,5,2025,2352,1246,1461,1400,0.144262,40,1,5,0.216393,0.407629,0.216393,0.239767,0,2024,2046.5939,504.0480,2550.6419,0.407629,0.239767,0.407629,1.46185,0.360034,1.46185,295.2457,72.7150,367.9607,13.9042,2.01423,15.9184,21.2343,36.1006,0.407629,0.239767,0.407629,2046.5939,504.0480,2046.5939,504.0480,2550.6419
2026,0,0.00963812,2353,448,1463,1400,0.009638,40,1,4,2027,2354,1463,448,1400,0.009638,40,1,4,0.014457,0.0214067,0.014457,0.035856,0,2026,1363.7727,2886.4128,4250.1855,0.0214067,0.035856,0.035856,0.974123,2.06172,2.06172,13.1440,27.8192,40.9633,0.486566,1.72492,2.21149,27.0139,16.1278,0.0214067,0.035856,0.035856,1363.7727,2886.4128,1363.7727,2886.4128,4250.1855
2028,1,0.0891906,2355,1457,1444,4000,0.089191,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.089191,0.167423,,,1,2028,5818.2165,,5818.2165,0.167423,,0.167423,1.45455,,1.45455,518.9325,,518.9325,16.2351,,16.2351,31.9637,,0.167423,,0.167423,5818.2165,,5818.2165,,5818.2165
2029,0,0.0256877,2356,448,444,1400,0.025688,40,1,4,2030,2357,444,448,1400,0.025688,40,1,4,0.038532,0.0955664,0.038532,0.0441574,0,2029,2886.4128,616.1727,3502.5855,0.0955664,0.0441574,0.0955664,2.06172,0.440123,2.06172,74.1462,15.8282,89.9744,4.5974,0.453476,5.05088,16.1278,34.9042,0.0955664,0.0441574,0.0955664,2886.4128,616.1727,2886.4128,616.1727,3502.5855
2031,0,0.0240487,2358,1464,1465,1400,0.024049,40,1,4,2032,2359,1465,1464,1400,0.024049,40,1,4,0.0360735,0.0438874,0.0360735,0.0585783,0,2031,801.5591,1622.5798,2424.1389,0.0438874,0.0585783,0.0585783,0.572542,1.15899,1.15899,19.2767,39.0214,58.2981,0.586306,1.58413,2.17044,32.8782,24.6327,0.0438874,0.0585783,0.0585783,801.5591,1622.5798,801.5591,1622.5798,2424.1389
2033,1,0.040882,2360,1464,1466,1400,0.040882,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.061323,0.061323,,,1,2033,0.0000,,0.0000,0.061323,,0.061323,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.061323,,0.061323,0.0000,,0.0000,,0.0000
2034,0,0.0442216,2361,1464,1467,1400,0.044222,40,1,4,2035,2362,1467,1464,1400,0.044222,40,1,4,0.066333,0.107716,0.066333,0.0807015,0,2034,1622.5798,801.5591,2424.1389,0.107716,0.0807015,0.107716,1.15899,0.572542,1.15899,71.7537,35.4465,107.2003,2.91295,1.07812,3.99107,24.6327,32.8782,0.107716,0.0807015,0.107716,1622.5798,801.5591,1622.5798,801.5591,2424.1389
2036,1,0.0548367,2363,1468,1469,1400,0.054837,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0822555,0.0952933,,,1,2036,650.8905,,650.8905,0.0952933,,0.0952933,0.464922,,0.464922,35.6929,,35.6929,1.03376,,1.03376,34.5273,,0.0952933,,0.0952933,650.8905,,650.8905,,650.8905
2037,0,0.0249862,2364,1468,1470,1400,0.024986,40,1,5,2038,2365,1470,1468,1400,0.024986,40,1,5,0.037479,0.0913939,0.037479,0.0434196,0,2037,2832.0144,650.8905,3482.9049,0.0913939,0.0434196,0.0913939,2.02287,0.464922,2.02287,70.7607,16.2632,87.0239,4.31382,0.471023,4.78484,16.4033,34.5273,0.0913939,0.0434196,0.0913939,2832.0144,650.8905,2832.0144,650.8905,3482.9049
2039,1,0.0763243,2366,1469,1471,1400,0.076324,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.114486,0.132632,,,1,2039,650.8905,,650.8905,0.132632,,0.132632,0.464922,,0.464922,49.6786,,49.6786,1.43882,,1.43882,34.5273,,0.132632,,0.132632,650.8905,,650.8905,,650.8905
2040,1,0.0927265,2367,1472,1473,1400,0.092727,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.139091,0.142095,,,1,2040,172.3544,,172.3544,0.142095,,0.142095,0.12311,,0.12311,15.9819,,15.9819,0.408177,,0.408177,39.1544,,0.142095,,0.142095,172.3544,,172.3544,,172.3544
2041,1,0.131617,2368,68,482,1400,0.131617,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.197426,0.249991,,,1,2041,919.7680,,919.7680,0.249991,,0.249991,0.656977,,0.656977,121.0571,,121.0571,3.83222,,3.83222,31.5892,,0.249991,,0.249991,919.7680,,919.7680,,919.7680
2042,0,0.0189194,2369,1474,1475,1400,0.018919,40,1,5,2043,2370,1475,1474,1400,0.018919,40,1,5,0.0283785,0.0376839,0.0283785,0.0296153,0,2042,1056.7667,275.2269,1331.9937,0.0376839,0.0296153,0.0376839,0.754833,0.196591,0.754833,19.9930,5.20702,25.2000,0.663719,0.135849,0.799567,30.1227,38.3295,0.0376839,0.0296153,0.0376839,1056.7667,275.2269,1056.7667,275.2269,1331.9937
2044,1,0.0449592,2371,1474,1476,1400,0.044959,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0674385,0.0686428,,,1,2044,151.8364,,151.8364,0.0686428,,0.0686428,0.108455,,0.108455,6.82641,,6.82641,0.173708,,0.173708,39.2982,,0.0686428,,0.0686428,151.8364,,151.8364,,151.8364
2045,1,0.230023,2372,1473,1477,1400,0.230023,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.345035,0.351461,,,1,2045,156.1544,,156.1544,0.351461,,0.351461,0.111539,,0.111539,35.9191,,35.9191,0.914703,,0.914703,39.2686,,0.351461,,0.351461,156.1544,,156.1544,,156.1544
2046,1,0.0316676,2373,1477,932,1400,0.031668,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.047502,0.0483868,,,1,2046,156.1544,,156.1544,0.0483868,,0.0483868,0.111539,,0.111539,4.9451,,4.9451,0.12593,,0.12593,39.2686,,0.0483868,,0.0483868,156.1544,,156.1544,,156.1544
2047,1,0.0552139,2374,1476,1472,1400,0.055214,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.082821,0.0846098,,,1,2047,172.3544,,172.3544,0.0846098,,0.0846098,0.12311,,0.12311,9.51638,,9.51638,0.243048,,0.243048,39.1544,,0.0846098,,0.0846098,172.3544,,172.3544,,172.3544
2048,1,0.0672624,2375,68,1457,4000,0.067262,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.067262,0.12626,,,1,2048,5818.2165,,5818.2165,0.12626,,0.12626,1.45455,,1.45455,391.3449,,391.3449,12.2434,,12.2434,31.9637,,0.12626,,0.12626,5818.2165,,5818.2165,,5818.2165
2049,1,0.0923932,2376,1478,68,4000,0.092393,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.092393,0.162972,,,1,2049,5306.0248,,5306.0248,0.162972,,0.162972,1.32651,,1.32651,490.2396,,490.2396,14.4122,,14.4122,34.0156,,0.162972,,0.162972,5306.0248,,5306.0248,,5306.0248
2050,1,0.278146,2377,1479,1480,6600,0.278146,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.185431,0.185431,,,1,2050,0.0000,,0.0000,0.185431,,0.185431,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.185431,,0.185431,0.0000,,0.0000,,0.0000
2051,1,0.0279312,2378,1481,902,4000,0.027931,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.027931,0.0299573,,,1,2051,1104.4721,,1104.4721,0.0299573,,0.0299573,0.276118,,0.276118,30.8490,,30.8490,0.55145,,0.55145,55.9417,,0.0299573,,0.0299573,1104.4721,,1104.4721,,1104.4721
2052,1,0.0518311,2379,1481,1073,4000,0.051831,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.051831,0.051831,,,1,2052,0.0000,,0.0000,0.051831,,0.051831,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.051831,,0.051831,0.0000,,0.0000,,0.0000
2053,1,0.103042,2380,1480,1451,6600,0.103042,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.0686947,0.0686947,,,1,2053,0.0000,,0.0000,0.0686947,,0.0686947,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.0686947,,0.0686947,0.0000,,0.0000,,0.0000
